especie,rotacao,regiao,fazenda,projeto,estrato,talhao,idade,ano,pagina,arvore,dap,ht,vol,voltot
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,26702,2,6.05,11.73,15.651116,17.2
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,26902,1,9.23,16.74,54.326988,56.1
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,26902,2,9.23,17.8,54.172666,55
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27004,1,11.14,19,82.83382,83.8
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27004,2,11.14,19.63,86.235112,87.3
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27004,3,9.87,19.08,71.286986,72.6
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27004,4,9.87,18.72,67.604969,68.5
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27104,1,12.41,19.03,105.495156,106
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27104,2,12.41,21.17,115.501541,116
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27104,3,11.78,21.63,113.031193,114
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27104,4,12.73,22.27,133.220246,134
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27205,1,13.69,21.78,145.91424,147
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27205,2,14.32,25.26,195.814751,197
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27205,3,13.69,25.56,175.246984,176
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27205,4,13.69,23.2,161.859248,162
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27205,5,14.64,25.3,196.228158,196
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27305,1,15.28,24.7,199.803482,201
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27305,2,15.6,22.68,188.909806,190
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27305,3,15.6,25.42,215.471924,216
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27305,4,16.55,25.74,237.114898,237
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27305,5,16.87,27.69,285.96633,287
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27404,1,17.51,27,315.852945,316
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27404,2,17.19,27.37,274.265217,275
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27404,3,17.83,28.09,327.987052,329
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27404,4,18.46,29.92,376.808796,377
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27504,1,20.69,28.37,430.232101,431
E.grandis,1,Botucatu,28,30,2802,18,6.4,92,27504,2,19.42,27.64,356.445896,357
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27504,3,19.74,30,414.800759,415
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27504,4,19.1,28.5,383.498829,384
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,27602,1,21.33,28.65,440.417938,441
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27602,2,21.65,30.92,524.632453,525
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,27701,1,23.24,30.86,567.947122,568
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,27802,1,4.46,8.86,5.345125,7.22
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,27802,2,4.77,9.43,5.777699,8.16
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,27903,1,6.37,13.11,15.532961,18.3
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,27903,2,5.73,9.88,11.522207,13.2
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,27903,3,7.32,16.35,33.293315,35.6
E.grandis,1,Botucatu,28,31,2804,8,5.4,92,28004,1,8.28,15.8,35.146368,36.6
E.grandis,1,Botucatu,28,31,2804,8,5.4,92,28004,2,7.64,15.64,33.372507,35.4
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28004,3,7.64,13.24,26.729727,28.7
E.grandis,1,Botucatu,28,31,2804,11,5.4,92,28004,4,8.28,17.44,44.337105,45.9
E.grandis,1,Botucatu,28,31,2804,8,5.4,92,28105,1,11.14,19.67,91.026862,92.2
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28105,2,10.5,15.43,62.922166,63.4
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28105,3,9.87,17.04,59.111862,60.3
E.grandis,1,Botucatu,28,31,2804,11,5.4,92,28105,4,10.5,19.73,85.911151,87
E.grandis,1,Botucatu,28,31,2804,11,5.4,92,28105,5,10.82,20.36,91.679806,92.5
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,28206,1,12.73,22.15,137.400095,138
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,28206,2,11.78,22.43,118.419527,120
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28206,3,11.78,19.74,98.033379,98.9
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28206,4,12.1,19.49,97.37531,98
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,28206,5,11.46,18.05,90.927375,91.5
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,28206,6,12.1,19.82,107.93015,109
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,28306,1,14.64,24.73,199.19917,200
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,28306,2,14.01,24.99,181.007491,182
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28306,3,14.64,24.58,182.376844,183
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28306,4,14.96,22.12,170.773301,171
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,28306,5,14.01,20.61,151.681187,152
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,28306,6,14.64,21.27,162.528713,163
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,28404,1,15.92,26.32,231.400125,232
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28404,2,16.55,23.54,210.603799,211
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,28404,3,16.87,23.11,247.11207,248
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,28404,4,15.28,21.93,204.45368,205
E.grandis,1,Botucatu,28,31,2804,8,5.5,92,28503,1,17.51,27.42,321.611477,322
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28503,2,18.78,24.44,299.093086,300
E.grandis,1,Botucatu,28,31,2804,11,5.5,92,28503,3,18.46,22.74,285.614597,286
E.grandis,1,Botucatu,28,31,2804,9,5.6,92,28602,1,19.74,26.67,347.93679,349
E.grandis,1,Botucatu,28,31,2804,11,5.4,92,28602,2,19.42,22.55,292.927801,293
E.grandis,1,Botucatu,28,31,2804,11,5.4,92,28701,1,22.28,28.25,492.69433,493
E.grandis,1,Botucatu,28,31,2805,14,5.4,92,29305,1,12.1,20.74,102.277796,103
E.grandis,1,Botucatu,28,31,2805,14,5.4,92,29305,2,14.32,21.91,148.48118,149
E.grandis,1,Botucatu,28,31,2805,14,5.4,92,29305,3,8.91,16.26,46.255832,47.7
E.grandis,1,Botucatu,28,31,2805,14,5.4,92,29305,4,7,14.69,22.456222,25.2
E.grandis,1,Botucatu,28,31,2805,14,5.4,92,29305,5,10.19,18.62,58.963559,60.4
E.grandis,1,Botucatu,28,30,2801,7,6.4,92,29605,1,13.05,20.54,130.223524,130
E.grandis,1,Botucatu,28,30,2801,7,6.4,92,29605,2,10.19,19.78,82.721688,83
E.grandis,1,Botucatu,28,30,2801,7,6.4,92,29605,3,16.55,20.38,220.184192,220
E.grandis,1,Botucatu,28,30,2801,7,6.4,92,29605,4,7,12.9,19.894658,22
E.grandis,1,Botucatu,28,30,2801,7,6.4,92,29605,5,4.77,10.84,7.832081,10.1
E.grandis,1,Botucatu,28,30,2802,21,6.4,92,46101,1,4.46,9.57,5.824909,8.54
E.grandis,1,Botucatu,28,31,2806,18,5.8,92,46405,1,22.92,29.27,529.830917,530
E.grandis,1,Botucatu,28,31,2806,18,5.8,92,46405,2,16.87,28.14,288.049402,289
E.grandis,1,Botucatu,28,31,2806,18,5.8,92,46405,3,9.23,20.1,61.452808,63.3
E.grandis,1,Botucatu,28,31,2806,18,5.8,92,46405,4,6.05,12.45,15.040363,16.8
E.grandis,1,Botucatu,28,31,2806,18,5.8,92,46405,5,4.14,8.76,3.782843,6.05
E.grandis,1,Bofete,35,34,3501,60,4.9,92,34702,1,4.14,8.69,3.754423,6.61
E.grandis,1,Bofete,35,34,3501,60,4.9,92,34804,1,7,12.82,23.298224,25
E.grandis,1,Bofete,35,34,3501,60,4.9,92,34804,2,7,12.72,24.612195,25.3
E.grandis,1,Bofete,35,34,3501,60,4.9,92,34905,1,8.59,15.3,40.151258,41.5
E.grandis,1,Bofete,35,34,3501,60,4.9,92,34905,2,7.64,14.85,33.692698,35.5
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35008,1,10.5,16.8,77.263721,77.6
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35008,2,10.19,16.25,66.534786,67.1
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35008,3,10.82,16.72,74.645655,74.9
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35107,1,12.41,17.42,101.857326,103
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35107,2,12.1,18.03,102.123721,103
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35205,1,14.96,19.46,159.209927,160
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35205,2,14.64,18.56,151.015821,152
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35303,1,15.92,19.77,178.605209,179
E.grandis,1,Bofete,35,34,3501,60,4.9,92,35401,1,17.51,19.31,221.615458,222
E.grandis,1,Bofete,35,34,3501,61,5,92,34702,2,4.46,9.17,5.68492,8.26
E.grandis,1,Bofete,35,34,3501,61,5,92,34804,3,7.32,13.39,27.003705,28.2
E.grandis,1,Bofete,35,34,3501,61,5,92,34905,3,8.59,16.68,49.124358,49.7
E.grandis,1,Bofete,35,34,3501,61,5,92,34905,4,7.96,15.89,36.447254,37.5
E.grandis,1,Bofete,35,34,3501,61,5,92,35008,4,11.14,16.65,80.070699,80.4
E.grandis,1,Bofete,35,34,3501,61,5,92,35008,5,9.87,17.56,66.993277,67.8
E.grandis,1,Bofete,35,34,3501,61,5,92,35008,6,10.82,16.56,76.63724,77.5
E.grandis,1,Bofete,35,34,3501,61,5,92,35107,3,12.73,19.24,120.851041,121
E.grandis,1,Bofete,35,34,3501,61,5,92,35107,4,12.41,18.12,103.630311,104
E.grandis,1,Bofete,35,34,3501,61,5,92,35107,5,11.46,17.44,85.995448,86.8
E.grandis,1,Bofete,35,34,3501,61,5,92,35205,3,14.32,20.04,153.206234,154
E.grandis,1,Bofete,35,34,3501,61,5,92,35205,4,13.37,19.12,128.736576,129
E.grandis,1,Bofete,35,34,3501,61,5,92,35303,2,16.87,21.3,229.238211,229
E.grandis,1,Bofete,35,34,3501,62,5.1,92,34804,4,6.68,12.42,21.548427,22.9
E.grandis,1,Bofete,35,34,3501,62,5.1,92,34905,5,8.28,14.49,40.660585,41.3
E.grandis,1,Bofete,35,34,3501,62,5.1,92,35008,7,10.5,16.23,71.963414,72.6
E.grandis,1,Bofete,35,34,3501,62,5.1,92,35008,8,10.19,15.19,62.359538,63
E.grandis,1,Bofete,35,34,3501,62,5.1,92,35107,6,13.05,17.42,116.913687,117
E.grandis,1,Bofete,35,34,3501,62,5.1,92,35107,7,12.1,16.87,99.51634,99.8
E.grandis,1,Bofete,35,34,3501,62,5.1,92,35205,5,14.32,18.39,146.4269,146
E.grandis,1,Bofete,35,34,3501,62,5.1,92,35303,3,15.6,19.05,166.478461,167
E.grandis,1,Bofete,35,34,3502,35,4.6,92,35505,1,12.41,17.4,106.409513,107
E.grandis,1,Bofete,35,34,3502,35,4.6,92,35505,2,6.05,11.5,13.668072,15.5
E.grandis,1,Bofete,35,34,3502,35,4.6,92,35505,3,13.05,17.67,103.434692,104
E.grandis,1,Bofete,35,34,3502,35,4.6,92,35505,4,8.91,15.25,46.395822,46.9
E.grandis,1,Bofete,35,34,3502,35,4.6,92,35505,5,4.77,10.33,5.777699,8.44
E.grandis,1,Bofete,35,34,3503,10,3.4,92,35605,1,9.23,16.79,49.603934,51
E.grandis,1,Bofete,35,34,3503,10,3.4,92,35605,2,12.41,18.42,96.425029,97.8
E.grandis,1,Bofete,35,34,3503,10,3.4,92,35605,3,10.19,17.45,61.76141,63.2
E.grandis,1,Bofete,35,34,3503,10,3.4,92,35605,4,7.96,14.89,32.847947,34.3
E.grandis,1,Bofete,35,34,3503,10,3.4,92,35605,5,7,13.86,23.862179,25.3
E.grandis,1,Bofete,35,88,3507,25,3.8,92,36805,1,16.23,21.36,190.004882,191
E.grandis,1,Bofete,35,88,3507,25,3.8,92,36805,2,10.19,18.48,66.908792,68
E.grandis,1,Bofete,35,88,3507,25,3.8,92,36805,3,11.14,17.68,73.666872,74.5
E.grandis,1,Bofete,35,88,3507,25,3.8,92,36805,4,6.68,14.44,21.792215,24.3
E.grandis,1,Bofete,35,88,3507,25,3.8,92,36805,5,6.05,11.82,14.258201,16.6
E.grandis,1,Bofete,35,88,3508,54,3.6,92,36905,1,6.37,13.25,16.963587,19.1
E.grandis,1,Bofete,35,88,3508,54,3.6,92,36905,2,7,13.26,22.109948,23.5
E.grandis,1,Bofete,35,88,3508,54,3.6,92,36905,3,8.28,14.69,35.435865,36.9
E.grandis,1,Bofete,35,88,3508,54,3.6,92,36905,4,9.23,15.42,46.920381,48.2
E.grandis,1,Bofete,35,88,3508,54,3.6,92,36905,5,11.14,17.28,77.851454,78.4
E.grandis,1,Bofete,35,88,3509,16,3.6,92,37005,1,13.05,16.38,90.001909,91
E.grandis,1,Bofete,35,88,3509,16,3.6,92,37005,2,11.78,16,76.536167,77.4
E.grandis,1,Bofete,35,88,3509,16,3.6,92,37005,3,9.55,15.24,50.352426,51.3
E.grandis,1,Bofete,35,88,3509,16,3.6,92,37005,4,8.28,12.69,29.395109,30.8
E.grandis,1,Bofete,35,88,3509,16,3.6,92,37005,5,5.73,10.62,11.491267,13.6
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37102,1,4.14,8.56,4.122637,6.38
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37304,1,7,11.19,19.739357,20.5
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37408,1,7.64,12.94,26.469603,27.9
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37408,2,8.59,11.74,29.932463,30.8
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37408,3,9.23,12.85,40.056728,41
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37510,1,9.87,12.8,41.636572,42.7
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37510,2,10.19,14.38,52.022693,53.2
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37510,3,9.87,13.16,50.519684,51.1
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37707,1,11.78,14.38,71.303908,72
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37707,2,13.05,14.79,86.497816,87.4
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37707,3,12.1,15.33,78.096659,78.5
E.grandis,1,Bofete,35,89,3510,38,2.9,92,37803,1,13.69,15.58,96.089169,96.9
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37304,2,6.68,11.78,18.625419,19.9
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37408,4,9.23,14.23,41.055032,41.8
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37408,5,9.23,13.9,40.80672,41.4
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37510,4,10.82,14.25,56.518465,57.6
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37510,5,9.55,13.07,43.362241,44.5
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37510,6,10.19,14.36,51.637644,52.7
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37707,4,12.1,15.3,82.957061,83.5
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37707,5,11.78,15.71,77.556054,78.3
E.grandis,1,Bofete,35,89,3510,48,2.8,92,37803,2,13.69,16.18,97.253381,97.6
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37102,2,3.82,7.92,2.520645,5.3
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37304,3,6.37,11.66,16.393545,18.5
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37304,4,6.05,11.64,16.162819,17.7
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37408,6,8.91,14.09,40.707195,41.6
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37408,7,8.28,13.33,34.721856,36
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37408,8,7.96,13.74,33.121611,34.5
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37510,7,9.55,14.01,47.84355,48.9
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37510,8,10.19,15.16,57.815955,59
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37510,9,10.5,15.29,62.370251,62.8
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37510,10,9.87,14.26,50.406116,50.9
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37601,1,9.55,13.1,40.880037,42.1
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37707,6,11.46,15.85,78.252251,78.6
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37707,7,12.73,15.9,94.002684,94.3
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37803,3,14.32,16.94,122.260682,123
E.grandis,1,Bofete,35,89,3510,65,2.9,92,37901,1,15.6,16.79,143.376072,144
E.grandis,1,Bofete,35,90,3511,4,2.6,92,116503,1,10.82,18.37,70.596712,71.8
E.grandis,1,Bofete,35,90,3511,4,2.6,92,116503,2,11.14,17.08,75.906121,76.3
E.grandis,1,Bofete,35,90,3511,4,2.6,92,116603,1,8.28,13.37,36.224028,37
E.grandis,1,Bofete,35,90,3511,4,2.6,92,116603,2,9.23,15.99,55.513285,56.1
E.grandis,1,Bofete,35,90,3511,4,2.6,92,116703,1,6.05,12.4,16.215637,18
E.grandis,1,Bofete,35,90,3511,4,2.6,92,116703,2,7.32,12.14,24.22898,25.4
E.grandis,1,Bofete,35,90,3511,5,2.8,92,116503,3,9.87,15.05,52.812419,53.8
E.grandis,1,Bofete,35,90,3511,5,2.8,92,116603,3,7.96,13.88,31.28008,32.9
E.grandis,1,Bofete,35,90,3511,5,2.8,92,116703,3,6.68,12.47,21.662082,23
E.grandis,1,Bofete,35,90,3511,39,2.6,92,38005,1,5.41,9.95,9.116403,11.2
E.grandis,1,Bofete,35,90,3511,39,2.6,92,38005,2,9.55,13.71,46.78891,47.7
E.grandis,1,Bofete,35,90,3511,39,2.6,92,38005,3,9.23,13.42,41.247588,41.9
E.grandis,1,Bofete,35,90,3511,39,2.6,92,38005,4,4.77,8.43,6.413809,8.13
E.grandis,1,Bofete,35,90,3511,39,2.6,92,38005,5,7.64,11.99,24.086697,25.8
E.grandis,1,Bofete,35,90,3512,50,2.2,92,38105,1,11.14,12.29,53.489507,53.9
E.grandis,1,Bofete,35,90,3512,50,2.2,92,38105,2,6.68,10,16.510679,17.3
E.grandis,1,Bofete,35,90,3512,50,2.2,92,38105,3,7.96,11.36,25.614768,26.7
E.grandis,1,Bofete,35,90,3512,50,2.2,92,38105,4,7.64,11.79,24.21683,25.7
E.grandis,1,Bofete,35,90,3512,50,2.2,92,38105,5,6.37,9.97,16.762239,17.7
E.grandis,1,Bofete,35,90,3512,50,2.4,92,116803,1,10.5,12.23,46.496039,47.6
E.grandis,1,Bofete,35,90,3512,50,2.4,92,116803,2,10.82,13.37,58.904305,59.4
E.grandis,1,Bofete,35,90,3512,50,2.4,92,116803,3,9.87,13.4,49.815968,50.5
E.grandis,1,Bofete,35,90,3512,50,2.4,92,116903,1,7.64,11.23,21.690164,23.4
E.grandis,1,Bofete,35,90,3512,50,2.4,92,116903,2,8.59,12.05,33.589877,34.6
E.grandis,1,Bofete,35,90,3512,50,2.4,92,116903,3,8.59,12.57,33.679884,34.6
E.grandis,1,Bofete,35,90,3512,50,2.4,92,117003,1,6.37,10.93,13.20208,14.6
E.grandis,1,Bofete,35,90,3512,50,2.4,92,117003,2,7,11.73,22.00917,23.5
E.grandis,1,Bofete,35,90,3512,50,2.4,92,117003,3,6.05,9.92,13.794749,15.5
E.grandis,1,Botucatu,36,33,3603,2,4.5,92,202,1,7,14.1,24.996765,26.5
E.grandis,1,Botucatu,36,33,3603,2,4.5,92,202,2,7.32,15.6,30.892368,33
E.grandis,1,Botucatu,36,33,3603,3,4.5,92,303,1,7.96,15.7,35.459058,36.8
E.grandis,1,Botucatu,36,33,3603,3,4.5,92,303,2,9.23,17,47.610558,49.2
E.grandis,1,Botucatu,36,33,3603,3,4.5,92,303,3,8.91,18.9,51.204948,52.6
E.grandis,1,Botucatu,36,33,3603,4,4.4,92,405,1,9.87,19.7,66.290998,68.7
E.grandis,1,Botucatu,36,33,3603,4,4.4,92,405,2,9.87,17.74,58.396081,59.9
E.grandis,1,Botucatu,36,33,3603,4,4.4,92,405,3,10.5,17.93,70.915089,71.8
E.grandis,1,Botucatu,36,33,3603,4,4.4,92,405,4,10.19,17.9,61.971053,63.8
E.grandis,1,Botucatu,36,33,3603,4,4.4,92,405,5,11.14,21.5,100.142142,101
E.grandis,1,Botucatu,36,33,3603,5,4.3,92,508,1,12.1,22.85,116.176363,118
E.grandis,1,Botucatu,36,33,3603,5,4.3,92,508,2,11.78,22.66,108.875408,110
E.grandis,1,Botucatu,36,33,3603,5,4.3,92,508,3,11.78,22,107.782597,109
E.grandis,1,Botucatu,36,33,3603,5,4.3,92,508,4,13.05,23.5,143.916242,145
E.grandis,1,Botucatu,36,33,3603,6,4.5,92,508,5,13.05,21.6,124.836438,125
E.grandis,1,Botucatu,36,33,3603,6,4.5,92,508,6,11.78,18.5,82.747854,83.2
E.grandis,1,Botucatu,36,33,3603,6,4.5,92,508,7,12.1,21.04,101.603768,102
E.grandis,1,Botucatu,36,33,3603,6,4.5,92,508,8,11.78,19.1,95.257256,96.3
E.grandis,1,Botucatu,36,33,3603,7,4.3,92,610,1,14.01,21.85,149.969725,150
E.grandis,1,Botucatu,36,33,3603,7,4.3,92,610,2,14.32,21.47,153.75688,154
E.grandis,1,Botucatu,36,33,3603,7,4.3,92,610,3,13.69,22.15,141.31538,142
E.grandis,1,Botucatu,36,33,3603,7,4.3,92,610,4,14.01,22.9,158.780436,160
E.grandis,1,Botucatu,36,33,3603,7,4.3,92,610,5,14.64,23.24,168.34483,169
E.grandis,1,Botucatu,36,33,3603,9,4.5,92,610,6,14.32,22.2,155.625708,156
E.grandis,1,Botucatu,36,33,3603,9,4.5,92,610,7,14.96,22.9,168.630456,170
E.grandis,1,Botucatu,36,33,3603,9,4.5,92,610,8,14.01,21.5,145.920719,147
E.grandis,1,Botucatu,36,33,3603,9,4.5,92,610,9,14.96,22.9,165.933756,166
E.grandis,1,Botucatu,36,33,3603,9,4.5,92,610,10,14.32,23.4,158.59355,159
E.grandis,1,Botucatu,36,33,3603,10,4.5,92,706,1,16.23,23.5,196.886522,197
E.grandis,1,Botucatu,36,33,3603,10,4.5,92,706,2,16.23,21.6,183.51551,184
E.grandis,1,Botucatu,36,33,3603,10,4.5,92,706,3,16.23,22.6,203.948409,205
E.grandis,1,Botucatu,36,33,3603,10,4.5,92,706,4,15.92,23.2,196.584096,197
E.grandis,1,Botucatu,36,33,3603,10,4.5,92,706,5,15.92,23.2,197.4262,198
E.grandis,1,Botucatu,36,33,3603,10,4.5,92,706,6,15.92,22.95,195.271562,196
E.grandis,1,Botucatu,36,33,3603,21,4.5,92,803,1,18.78,26,305.801518,307
E.grandis,1,Botucatu,36,33,3603,21,4.5,92,803,2,18.78,25.54,279.41137,280
E.grandis,1,Botucatu,36,33,3603,21,4.5,92,803,3,18.78,25.83,305.248205,306
E.grandis,1,Botucatu,36,33,3603,25,4.4,92,1101,1,22.92,27.6,483.96245,485
E.grandis,1,Botucatu,36,33,3601,20,4.6,92,2210,1,17.51,25.64,275.395696,276
E.grandis,1,Botucatu,36,33,3601,20,4.6,92,2210,2,19.42,26.38,323.14532,324
E.grandis,1,Botucatu,36,33,3601,20,4.6,92,2210,3,16.87,25.45,245.312605,246
E.grandis,1,Botucatu,36,33,3601,20,4.6,92,2210,4,11.14,21.1,92.503493,93.4
E.grandis,1,Botucatu,36,33,3601,28,4.8,92,2210,5,13.37,21.74,141.895487,142
E.grandis,1,Botucatu,36,33,3601,28,4.8,92,2210,6,10.82,18.97,81.18664,81.6
E.grandis,1,Botucatu,36,33,3601,28,4.8,92,2210,7,11.14,20.85,90.553326,92
E.grandis,1,Botucatu,36,33,3601,28,4.8,92,2210,8,9.87,20.03,71.917912,73.6
E.grandis,1,Botucatu,36,33,3601,29,4.8,92,2210,9,10.82,20.6,82.616909,83.5
E.grandis,1,Botucatu,36,33,3601,29,4.8,92,2210,10,17.83,22.3,231.986515,232
E.grandis,1,Botucatu,36,33,3604,24,4.2,92,2310,1,14.96,22.04,162.892427,164
E.grandis,1,Botucatu,36,33,3604,24,4.2,92,2310,2,14.96,22.16,169.780974,170
E.grandis,1,Botucatu,36,33,3604,24,4.2,92,2310,3,16.23,22.86,221.259771,222
E.grandis,1,Botucatu,36,33,3604,30,4.2,92,2310,4,9.87,19.4,69.707142,70.8
E.grandis,1,Botucatu,36,33,3604,30,4.2,92,2310,5,14.01,21.98,140.077702,141
E.grandis,1,Botucatu,36,33,3604,30,4.2,92,2310,6,11.14,19.8,83.730073,84.4
E.grandis,1,Botucatu,36,33,3604,30,4.2,92,2310,7,17.51,23.7,259.431956,260
E.grandis,1,Botucatu,36,33,3604,35,4.2,92,2310,8,13.37,22.56,146.623541,147
E.grandis,1,Botucatu,36,33,3604,35,4.2,92,2310,9,9.87,17,54.831151,56.5
E.grandis,1,Botucatu,36,33,3604,35,4.2,92,2310,10,14.01,23.22,165.043024,165
E.grandis,1,Botucatu,36,33,3603,23,4.5,92,41901,1,20.05,29,398.05611,399
E.grandis,1,Botucatu,36,33,3603,22,4.5,92,42001,1,21.33,27.32,413.45022,414
E.grandis,1,Botucatu,36,33,3601,8,4.6,92,43308,1,13.05,21.88,130.00984,131
E.grandis,1,Botucatu,36,33,3601,8,4.6,92,43308,2,11.46,19.53,85.216247,86.8
E.grandis,1,Botucatu,36,33,3601,8,4.6,92,43308,3,17.51,22.8,233.981768,234
E.grandis,1,Botucatu,36,33,3601,15,4.7,92,43308,4,14.01,23.5,158.525649,159
E.grandis,1,Botucatu,36,33,3601,15,4.7,92,43308,5,14.96,23.4,181.656559,182
E.grandis,1,Botucatu,36,33,3601,15,4.7,92,43308,6,13.05,21.92,124.812248,126
E.grandis,1,Botucatu,36,33,3601,19,4.6,92,43308,7,17.19,26.63,261.022367,262
E.grandis,1,Botucatu,36,33,3601,19,4.6,92,43308,8,12.41,22.3,122.894545,124
E.grandis,1,Botucatu,42,94,4203,11,2,96,523502,1,4.77,8.26,6.465834,8.04
E.grandis,1,Botucatu,42,94,4203,11,2,96,523502,2,5.41,8.8,8.828633,10.1
E.grandis,1,Botucatu,42,94,4203,11,2,96,523607,1,6.68,10,16.735405,17.4
E.grandis,1,Botucatu,42,94,4203,11,2,96,523607,2,6.05,9.2,12.358122,13.2
E.grandis,1,Botucatu,42,94,4203,11,2,96,523607,3,6.37,10.3,16.192947,17.2
E.grandis,1,Botucatu,42,94,4203,11,2,96,523607,4,6.68,10.4,17.516024,18.9
E.grandis,1,Botucatu,42,94,4203,11,2,96,523607,5,6.05,9.9,13.394636,14.9
